YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Alt,Effect,ConsumptionPattern,Sex,AgeGroup
2015,2019,DE,Delaware,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),33.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,DE,Delaware,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),34.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,DE,Delaware,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,12.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,DE,Delaware,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,14.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,DE,Delaware,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,17.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,DE,Delaware,ARDI,Acute,Other Acute Causes,Homicide,14.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,DE,Delaware,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,12.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,DE,Delaware,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,15.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,DE,Delaware,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,10.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,DE,Delaware,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,20.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,DE,Delaware,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,11.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,DE,Delaware,ARDI,Chronic,Heart Disease and Stroke,Hypertension,21.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,DE,Delaware,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",12.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,DE,Delaware,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",15.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,DE,Delaware,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",20.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,DC,District of Columbia,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),17.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,DC,District of Columbia,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),38.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,DC,District of Columbia,ARDI,Acute,Other Acute Causes,Homicide,13.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,DC,District of Columbia,ARDI,Acute,Other Acute Causes,Homicide,36.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,DC,District of Columbia,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,20.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,DC,District of Columbia,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,16.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,DC,District of Columbia,ARDI,Chronic,Heart Disease and Stroke,Hypertension,16.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,DC,District of Columbia,ARDI,Chronic,Heart Disease and Stroke,Hypertension,42.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,DC,District of Columbia,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),17.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,DC,District of Columbia,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),38.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,DC,District of Columbia,ARDI,Acute,Other Acute Causes,Homicide,13.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,DC,District of Columbia,ARDI,Acute,Other Acute Causes,Homicide,36.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,DC,District of Columbia,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,20.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,DC,District of Columbia,ARDI,Chronic,Heart Disease and Stroke,Hypertension,18.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,DC,District of Columbia,ARDI,Chronic,Heart Disease and Stroke,Hypertension,43.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,12.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,37.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,51.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),10.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),329.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),394.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),447.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),51.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,106.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,258.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,263.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,370.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,FL,Florida,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,63.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Aspiration,15.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Drowning,21.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Drowning,32.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Drowning,37.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Fall injuries,19.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Fall injuries,47.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Fall injuries,79.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Fire injuries,15.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Fire injuries,22.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Homicide,135.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Homicide,263.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Homicide,41.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Homicide,53.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Homicide,87.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Suicide,Suicide,146.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,FL,Florida,ARDI,Acute,Suicide,Suicide,174.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Suicide,Suicide,208.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Suicide,Suicide,237.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Suicide,Suicide,25.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,100.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,28.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,56.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,16.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,17.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,110.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,280.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,88.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,10.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,264.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,490.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,922.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,20.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,31.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, breast (females only)",11.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, breast (females only)",37.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, breast (females only)",82.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, colorectal",124.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, colorectal",45.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, esophageal",22.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, esophageal",56.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, laryngeal",17.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, laryngeal",32.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, liver",105.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, liver",197.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",108.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",62.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, pancreatic",11.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, pancreatic",37.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",34.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,57.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,105.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,17.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,562.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,Hypertension,145.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,Hypertension,41.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,Hypertension,652.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",11.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",123.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",34.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",14.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",258.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",297.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",417.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",66.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,Other Chronic Causes,Pneumonia,12.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,12.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,37.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,51.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),10.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),329.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),394.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),447.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),51.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,106.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,258.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,263.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,370.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,FL,Florida,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,63.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Aspiration,15.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Drowning,21.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Drowning,32.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Drowning,37.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Fall injuries,19.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Fall injuries,47.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Fall injuries,79.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Fire injuries,15.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Fire injuries,22.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Homicide,135.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Homicide,263.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Homicide,41.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Homicide,53.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,FL,Florida,ARDI,Acute,Other Acute Causes,Homicide,87.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Suicide,Suicide,146.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,FL,Florida,ARDI,Acute,Suicide,Suicide,174.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Acute,Suicide,Suicide,208.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Acute,Suicide,Suicide,237.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Acute,Suicide,Suicide,25.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,100.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,28.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,56.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,16.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,17.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,110.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,280.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,88.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcohol-induced acute pancreatitis,10.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,264.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,490.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,922.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,20.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,31.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, breast (females only)",144.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, breast (females only)",19.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, breast (females only)",64.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, colorectal",16.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, colorectal",210.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, colorectal",76.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, esophageal",106.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, esophageal",41.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, laryngeal",28.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,FL,Florida,ARDI,Chronic,Cancer,"Cancer, laryngeal",52.0,Harmful Effects,Any Alcohol Use,Overall,65+
