,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Alt,Effect,ConsumptionPattern,Sex,AgeCategory,AgeGroup
16240,2015,2019,ID,Idaho,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",18.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
16241,2015,2019,ID,Idaho,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",22.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
16242,2015,2019,ID,Idaho,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",36.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
16296,2015,2019,NH,New Hampshire,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,10.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
16353,2015,2019,ID,Idaho,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),17.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
16354,2015,2019,ID,Idaho,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),18.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
16355,2015,2019,ID,Idaho,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),21.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
16356,2015,2019,ID,Idaho,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),25.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
16357,2015,2019,ID,Idaho,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),36.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
16358,2015,2019,ID,Idaho,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),61.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16361,2015,2019,ID,Idaho,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,15.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
16362,2015,2019,ID,Idaho,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,17.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
16363,2015,2019,ID,Idaho,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,20.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
16364,2015,2019,ID,Idaho,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,25.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
16365,2015,2019,ID,Idaho,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,55.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
16366,2015,2019,ID,Idaho,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,72.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16406,2015,2019,ID,Idaho,ARDI,Acute,Other Acute Causes,Fall injuries,13.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16430,2015,2019,ID,Idaho,ARDI,Acute,Other Acute Causes,Homicide,16.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16473,2015,2019,ID,Idaho,ARDI,Acute,Suicide,Suicide,17.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16474,2015,2019,ID,Idaho,ARDI,Acute,Suicide,Suicide,19.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
16475,2015,2019,ID,Idaho,ARDI,Acute,Suicide,Suicide,22.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
16476,2015,2019,ID,Idaho,ARDI,Acute,Suicide,Suicide,23.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
16477,2015,2019,ID,Idaho,ARDI,Acute,Suicide,Suicide,70.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
16478,2015,2019,ID,Idaho,ARDI,Acute,Suicide,Suicide,89.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16493,2015,2019,ID,Idaho,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,14.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
16494,2015,2019,ID,Idaho,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,30.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16509,2015,2019,ID,Idaho,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,10.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
16510,2015,2019,ID,Idaho,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,19.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16533,2015,2019,WV,West Virginia,ARDI,Acute,Total,Total for All Causes,60.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
16546,2015,2019,ID,Idaho,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,107.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
16547,2015,2019,ID,Idaho,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,164.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16548,2015,2019,ID,Idaho,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,31.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
16549,2015,2019,ID,Idaho,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,40.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16550,2015,2019,ID,Idaho,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,57.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
16551,2015,2019,ID,Idaho,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,87.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
16567,2015,2019,ID,Idaho,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,15.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16596,2015,2019,ID,Idaho,ARDI,Chronic,Cancer,"Cancer, breast (females only)",10.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16597,2015,2019,ID,Idaho,ARDI,Chronic,Cancer,"Cancer, breast (females only)",15.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
16598,2015,2019,ID,Idaho,ARDI,Chronic,Cancer,"Cancer, breast (females only)",15.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16606,2015,2019,ID,Idaho,ARDI,Chronic,Cancer,"Cancer, colorectal",12.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16607,2015,2019,ID,Idaho,ARDI,Chronic,Cancer,"Cancer, colorectal",18.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16615,2015,2019,ID,Idaho,ARDI,Chronic,Cancer,"Cancer, esophageal",13.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16630,2015,2019,ID,Idaho,ARDI,Chronic,Cancer,"Cancer, liver",14.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16631,2015,2019,ID,Idaho,ARDI,Chronic,Cancer,"Cancer, liver",21.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16639,2015,2019,ID,Idaho,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",14.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16678,2015,2019,ID,Idaho,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,14.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16679,2015,2019,ID,Idaho,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,14.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16686,2015,2019,ID,Idaho,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,18.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16687,2015,2019,ID,Idaho,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,22.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16700,2015,2019,ID,Idaho,ARDI,Chronic,Heart Disease and Stroke,Hypertension,16.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
16701,2015,2019,ID,Idaho,ARDI,Chronic,Heart Disease and Stroke,Hypertension,24.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
16702,2015,2019,ID,Idaho,ARDI,Chronic,Heart Disease and Stroke,Hypertension,33.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16703,2015,2019,ID,Idaho,ARDI,Chronic,Heart Disease and Stroke,Hypertension,40.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16710,2015,2019,ID,Idaho,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",14.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16711,2015,2019,ID,Idaho,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",18.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16763,2015,2019,ID,Idaho,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",12.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
16764,2015,2019,ID,Idaho,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",18.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
16765,2015,2019,ID,Idaho,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",18.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
16766,2015,2019,ID,Idaho,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",22.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16767,2015,2019,ID,Idaho,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",36.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16801,2015,2019,WV,West Virginia,ARDI,Chronic,Total,Total for All Causes,234.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
16841,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,287.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16842,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,473.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16843,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,760.0,Harmful Effects,Any Alcohol Use,Overall,Other,Overall
16844,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,287.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
16845,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,445.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
16846,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,732.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
16847,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,21.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Overall
16848,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Overall
16849,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,22.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Overall
16850,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,80.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
16851,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,155.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
16852,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,235.0,Harmful Effects,Any Alcohol Use,Female,Other,Overall
16853,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,80.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
16854,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,150.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
16855,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,230.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
16856,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,6.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Overall
16857,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,0.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Overall
16858,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,6.0,Harmful Effects,Excessive Alcohol Use,Female,Under 21,Overall
16859,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,207.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
16860,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,318.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
16861,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,525.0,Harmful Effects,Any Alcohol Use,Male,Other,Overall
16862,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,207.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
16863,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,295.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
16864,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,502.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
16865,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,15.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Overall
16866,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,0.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Overall
16867,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,16.0,Harmful Effects,Excessive Alcohol Use,Male,Under 21,Overall
16868,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,15.0,Harmful Effects,Any Alcohol Use,Overall,Other,0-19
16869,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,0.0,Harmful Effects,Any Alcohol Use,Overall,Other,0-19
16870,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,16.0,Harmful Effects,Any Alcohol Use,Overall,Other,0-19
16871,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,15.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
16872,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,0.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
16873,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,16.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
16874,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,77.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
16875,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,10.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
16876,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,87.0,Harmful Effects,Any Alcohol Use,Overall,Other,20-34
16877,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,77.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
16878,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,10.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
16879,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,87.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
16880,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,78.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
16881,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,53.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
16882,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,131.0,Harmful Effects,Any Alcohol Use,Overall,Other,35-49
16883,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,78.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
16884,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,52.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
16885,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,129.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
16886,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,73.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
16887,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,175.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
16888,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,249.0,Harmful Effects,Any Alcohol Use,Overall,Other,50-64
16889,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,73.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
16890,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,167.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
16891,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,240.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
16892,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,44.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16893,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,234.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16894,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,277.0,Harmful Effects,Any Alcohol Use,Overall,Other,65+
16895,2015,2019,ID,Idaho,ARDI,Acute,Total,Total for All Causes,44.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
16896,2015,2019,ID,Idaho,ARDI,Chronic,Total,Total for All Causes,217.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
16897,2015,2019,ID,Idaho,ARDI,Total,Total,Total for All Causes,260.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
16903,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,16.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
16904,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,17.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
16905,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,24.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
16906,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,26.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
16907,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,54.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
16908,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,70.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
16913,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),17.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
16914,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),200.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
16915,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),207.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
16916,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),241.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
16917,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),27.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
16918,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),487.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
16919,2015,2019,IL,Illinois,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),687.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
16922,2015,2019,IL,Illinois,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,106.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
16923,2015,2019,IL,Illinois,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,156.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
16924,2015,2019,IL,Illinois,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,20.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19
16925,2015,2019,IL,Illinois,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,30.0,Harmful Effects,Excessive Alcohol Use,Overall,Under 21,Under 21
16926,2015,2019,IL,Illinois,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,308.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
16927,2015,2019,IL,Illinois,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,34.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
16928,2015,2019,IL,Illinois,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,400.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
16929,2015,2019,IL,Illinois,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,85.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
16930,2015,2019,IL,Illinois,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,92.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
16952,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Aspiration,14.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
16973,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Drowning,11.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
16974,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Drowning,40.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
16980,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Fall injuries,14.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49
16981,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Fall injuries,22.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
16982,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Fall injuries,23.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
16983,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Fall injuries,44.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
16984,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Fall injuries,65.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
16985,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Fall injuries,87.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
16992,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Fire injuries,13.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64
16993,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Fire injuries,17.0,Harmful Effects,Excessive Alcohol Use,Female,Other,Overall
16994,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Fire injuries,21.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
16995,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Fire injuries,27.0,Harmful Effects,Excessive Alcohol Use,Male,Other,Overall
16996,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Fire injuries,44.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,Overall
17010,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Homicide,15.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+
17011,2015,2019,IL,Illinois,ARDI,Acute,Other Acute Causes,Homicide,248.0,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34
